Date,Hour,PJM-E,PJM-W,NI,DAY,AEP,DUQ,DOM
10/25/10,1100,31215,5222,11420,1991,15257,1683,9796
10/25/10,1200,31603,5243,11735,2009,15312,1716,9996
10/25/10,1300,31841,5282,11890,2013,15293,1731,10064
10/25/10,1400,32002,5239,11982,2002,15222,1732,10105
10/25/10,1500,31862,5249,12094,1986,15164,1722,10129
10/25/10,1600,31783,5229,12025,1945,14923,1717,10143
10/25/10,1700,31917,5222,11873,1932,14849,1731,10186
10/25/10,1800,32299,5245,11814,1925,14765,1720,10335
10/25/10,1900,33717,5444,11989,1945,15126,1729,10762
10/25/10,2000,33864,5575,12483,2041,15732,1758,10921
10/25/10,2100,32775,5456,12393,2008,15503,1714,10555
10/25/10,2200,30852,5138,12040,1907,15068,1646,9847
10/25/10,2300,28231,4801,11450,1773,13997,1468,8958
10/25/10,2400,25727,4447,10540,1627,13054,1394,8120
10/24/10,100,22677,3807,8781,1368,11332,1239,7285
10/24/10,200,21558,3711,8298,1315,10921,1197,6979
10/24/10,300,20872,3635,7953,1243,10697,1159,6807
10/24/10,400,20517,3557,7713,1220,10590,1148,6726
10/24/10,500,20466,3617,7612,1220,10636,1143,6751
10/24/10,600,20877,3678,7581,1236,10746,1160,6902
10/24/10,700,21799,3822,7686,1281,11103,1191,7241
10/24/10,800,22719,4001,7932,1353,11730,1247,7636
10/24/10,900,24040,4253,8072,1411,12147,1273,8150
10/24/10,1000,25225,4430,8404,1473,12582,1337,8526
10/24/10,1100,25913,4464,8753,1515,12524,1374,8633
10/24/10,1200,26235,4497,8993,1537,12639,1406,8698
10/24/10,1300,26423,4494,9186,1566,12776,1431,8764
10/24/10,1400,26370,4467,9319,1566,12799,1441,8722
10/24/10,1500,26232,4429,9384,1562,12812,1456,8698
10/24/10,1600,26249,4433,9337,1554,12825,1449,8758
10/24/10,1700,26572,4493,9390,1579,12992,1460,8867
10/24/10,1800,27229,4537,9454,1615,13105,1470,9017
10/24/10,1900,29148,4729,9776,1676,13454,1521,9617
10/24/10,2000,29818,4994,10449,1768,14190,1575,9924
10/24/10,2100,29103,4902,10543,1749,14124,1551,9669
10/24/10,2200,27544,4624,10304,1671,13559,1490,9135
10/24/10,2300,25576,4334,9924,1580,12852,1426,8369
10/24/10,2400,23576,4051,9291,1491,12061,1330,7633
10/23/10,100,24725,4442,9265,1454,12793,1326,7946
10/23/10,200,23737,4330,8699,1393,12461,1275,7742
10/23/10,300,23165,4292,8312,1348,12313,1247,7653
10/23/10,400,22990,4298,8114,1340,12183,1231,7628
10/23/10,500,23126,4368,7998,1340,12370,1235,7779
10/23/10,600,23863,4470,7971,1387,12644,1260,8073
10/23/10,700,25270,4688,8156,1477,13236,1309,8626
10/23/10,800,26596,4935,8639,1581,13870,1371,9193
10/23/10,900,27812,5042,9046,1619,14359,1407,9651
10/23/10,1000,28511,5099,9448,1689,14339,1452,9675
10/23/10,1100,28571,5044,9887,1729,14274,1468,9458
10/23/10,1200,28163,4895,10186,1726,13979,1477,9198
10/23/10,1300,27605,4754,10136,1708,13692,1473,8970
10/23/10,1400,27029,4646,10007,1678,13524,1471,8771
10/23/10,1500,26546,4534,9787,1645,13251,1458,8607
10/23/10,1600,26331,4471,9639,1611,13180,1441,8555
10/23/10,1700,26429,4464,9569,1606,13109,1441,8575
10/23/10,1800,26880,4502,9606,1596,13017,1443,8630
10/23/10,1900,28592,4688,9870,1619,13180,1496,9084
10/23/10,2000,29037,4859,10419,1703,13723,1537,9343
10/23/10,2100,28486,4755,10397,1672,13638,1511,9169
10/23/10,2200,27351,4582,10214,1613,13248,1474,8833
10/23/10,2300,25941,4359,9889,1523,12735,1397,8377
10/23/10,2400,24271,4054,9384,1430,11964,1316,7817
10/22/10,100,24260,4466,9396,1580,12957,1354,7469
10/22/10,200,23252,4353,8899,1530,12634,1300,7195
10/22/10,300,22758,4347,8595,1505,12485,1261,7101
10/22/10,400,22611,4328,8411,1499,12514,1285,7141
10/22/10,500,23175,4454,8412,1549,12864,1320,7426
10/22/10,600,25080,4738,8598,1669,13803,1392,8164
10/22/10,700,28882,5298,9272,1911,15394,1547,9443
10/22/10,800,30950,5582,10472,2071,16434,1650,10096
10/22/10,900,31098,5530,11096,2058,16334,1676,9995
10/22/10,1000,31259,5528,11235,2051,16197,1700,9778
10/22/10,1100,31350,5464,11299,2024,15909,1700,9801
10/22/10,1200,31297,5355,11390,2009,15360,1712,9639
10/22/10,1300,30967,5259,11368,1984,15169,1704,9553
10/22/10,1400,30682,5235,11339,1943,14863,1703,9432
10/22/10,1500,30315,5110,11359,1899,14704,1685,9318
10/22/10,1600,29951,5071,11253,1852,14272,1650,9226
10/22/10,1700,29872,5015,11122,1816,14265,1637,9228
10/22/10,1800,30086,5023,10990,1791,14098,1588,9195
10/22/10,1900,31465,5234,10935,1774,14217,1609,9550
10/22/10,2000,31902,5423,11451,1868,14999,1643,9834
10/22/10,2100,31231,5411,11384,1853,14837,1616,9684
10/22/10,2200,30188,5263,11120,1786,14793,1556,9398
10/22/10,2300,28422,4990,10710,1688,14190,1490,8965
10/22/10,2400,26433,4697,9970,1565,13485,1401,8458
10/21/10,100,24124,4436,9239,1535,12624,1307,7466
10/21/10,200,23084,4288,8677,1479,12417,1275,7146
10/21/10,300,22577,4286,8367,1428,12063,1257,7013
10/21/10,400,22450,4265,8174,1415,12168,1264,6988
10/21/10,500,22948,4383,8144,1447,12480,1291,7241
10/21/10,600,24963,4697,8334,1562,13272,1369,7920
10/21/10,700,28779,5241,9027,1802,14830,1513,9223
10/21/10,800,30916,5476,10301,1977,15840,1633,9751
10/21/10,900,31159,5399,10936,1956,15684,1631,9627
10/21/10,1000,31240,5377,11105,1965,15611,1663,9572
10/21/10,1100,31511,5357,11203,1978,15457,1683,9602
10/21/10,1200,31413,5327,11348,1968,15436,1684,9643
10/21/10,1300,31248,5276,11384,1971,15270,1696,9659
10/21/10,1400,31061,5196,11340,1958,15229,1676,9684
10/21/10,1500,30655,5179,11339,1931,14916,1675,9683
10/21/10,1600,30405,5129,11222,1882,14742,1630,9641
10/21/10,1700,30426,5131,11081,1873,14605,1645,9625
10/21/10,1800,30657,5152,10953,1850,14544,1650,9624
10/21/10,1900,32082,5393,11000,1864,14881,1706,9939
10/21/10,2000,32795,5652,11606,2000,15718,1729,10289
10/21/10,2100,32176,5614,11718,2000,15670,1714,10089
10/21/10,2200,30630,5361,11467,1943,15285,1639,9502
10/21/10,2300,28252,5030,10958,1799,14557,1539,8671
10/21/10,2400,26001,4707,10186,1680,13663,1419,7966
10/20/10,100,23877,4423,9268,1563,12707,1352,7250
10/20/10,200,22995,4367,8750,1506,12241,1297,7019
10/20/10,300,22511,4325,8436,1476,12193,1276,6887
10/20/10,400,22433,4288,8240,1468,12135,1292,6874
10/20/10,500,22991,4466,8190,1506,12344,1299,7086
10/20/10,600,24998,4791,8370,1626,13149,1371,7677
10/20/10,700,28963,5368,9064,1876,14675,1537,8982
10/20/10,800,31055,5579,10329,2039,15724,1637,9626
10/20/10,900,31278,5560,10906,2018,15534,1658,9611
10/20/10,1000,31341,5492,11063,2004,15395,1665,9536
10/20/10,1100,31458,5477,11139,2012,15326,1683,9781
10/20/10,1200,31445,5352,11274,1987,15203,1694,9791
10/20/10,1300,31338,5328,11317,1988,15092,1664,9798
10/20/10,1400,31254,5260,11450,1977,15055,1670,9753
10/20/10,1500,30847,5161,11581,1958,14835,1662,9634
10/20/10,1600,30576,5059,11555,1912,14719,1685,9648
10/20/10,1700,30699,5088,11459,1900,14539,1639,9714
10/20/10,1800,30917,5166,11347,1888,14515,1619,9940
10/20/10,1900,32274,5344,11298,1883,14719,1652,10307
10/20/10,2000,33123,5627,11859,1999,15532,1716,10489
10/20/10,2100,32326,5582,11943,1985,15603,1677,10240
10/20/10,2200,30705,5383,11601,1913,15028,1641,9624
10/20/10,2300,28225,5044,11019,1769,14375,1522,8812
10/20/10,2400,25918,4667,10125,1642,13437,1389,8033
10/19/10,100,23458,4265,9171,1532,12482,1305,7177
10/19/10,200,22527,4137,8665,1467,12050,1221,6956
10/19/10,300,22078,4090,8345,1429,11779,1227,6826
10/19/10,400,21919,4130,8186,1422,11778,1203,6774
10/19/10,500,22439,4229,8150,1456,12117,1244,7004
10/19/10,600,24322,4511,8331,1583,12887,1318,7654
10/19/10,700,28096,5048,9025,1813,14462,1478,8917
10/19/10,800,30625,5382,10296,1991,15499,1592,9569
10/19/10,900,30966,5353,10892,1982,15388,1622,9492
10/19/10,1000,31116,5372,11032,1980,15162,1652,9538
10/19/10,1100,31354,5349,11194,1996,15273,1673,9533
10/19/10,1200,31261,5318,11294,1974,15226,1656,9536
10/19/10,1300,31125,5227,11294,1980,15077,1656,9616
10/19/10,1400,30941,5214,11302,1967,15067,1671,9669
10/19/10,1500,30650,5157,11342,1952,14965,1656,9693
10/19/10,1600,30440,5112,11251,1907,14844,1621,9620
10/19/10,1700,30566,5095,11118,1887,14609,1604,9678
10/19/10,1800,30747,5132,11045,1886,14619,1630,9750
10/19/10,1900,32239,5352,11031,1873,14802,1655,10130
10/19/10,2000,32924,5621,11646,2005,15720,1715,10477
10/19/10,2100,32233,5556,11738,2002,15616,1677,10192
10/19/10,2200,30559,5354,11442,1909,15163,1630,9574
10/19/10,2300,28006,4995,10888,1782,14089,1495,8657
10/19/10,2400,25630,4676,10063,1656,13374,1414,7849
10/18/10,100,22415,3945,8440,1399,11587,1228,7089
10/18/10,200,21464,3851,8062,1353,11260,1198,6782
10/18/10,300,21084,3855,7825,1334,11171,1188,6690
10/18/10,400,21016,3925,7730,1336,11355,1166,6666
10/18/10,500,21691,3976,7739,1381,11559,1211,6898
10/18/10,600,23718,4386,7946,1506,12562,1269,7604
10/18/10,700,27666,4949,8639,1742,14215,1459,8839
10/18/10,800,29788,5286,9925,1939,15182,1562,9500
10/18/10,900,30301,5217,10714,1968,15182,1596,9484
10/18/10,1000,30661,5250,10982,1962,15316,1619,9454
10/18/10,1100,31049,5294,11154,2005,15474,1642,9571
10/18/10,1200,31019,5248,11304,1995,15306,1631,9596
10/18/10,1300,30962,5194,11324,2011,15200,1670,9675
10/18/10,1400,30925,5191,11343,1993,15142,1643,9667
10/18/10,1500,30663,5160,11388,1977,15044,1615,9685
10/18/10,1600,30406,5078,11271,1931,14879,1646,9685
10/18/10,1700,30508,5099,11139,1916,14861,1618,9658
10/18/10,1800,30951,5191,11036,1929,14881,1624,9700
10/18/10,1900,32476,5469,11041,1967,15159,1677,10111
10/18/10,2000,32948,5595,11596,2031,15867,1705,10439
10/18/10,2100,32028,5473,11700,2001,15716,1673,10149
10/18/10,2200,30254,5223,11381,1903,15077,1598,9437
10/18/10,2300,27686,4877,10820,1757,14119,1474,8568
10/18/10,2400,25260,4540,9964,1627,13174,1384,7778
10/17/10,100,22824,3879,8704,1329,11656,1215,7470
10/17/10,200,21812,3778,8255,1277,11342,1170,7207
10/17/10,300,21378,3695,7918,1242,11192,1148,7058
10/17/10,400,21083,3647,7719,1233,11137,1130,7058
10/17/10,500,21140,3686,7577,1238,11231,1124,7107
10/17/10,600,21610,3802,7546,1247,11507,1141,7297
10/17/10,700,22675,3967,7636,1297,11938,1182,7674
10/17/10,800,23551,4222,7890,1370,12455,1216,8099
10/17/10,900,24880,4391,7928,1426,12889,1258,8644
10/17/10,1000,25922,4518,8266,1491,13184,1305,8814
10/17/10,1100,26369,4507,8573,1527,12925,1340,8797
10/17/10,1200,26500,4473,8807,1547,12848,1365,8765
10/17/10,1300,26560,4495,8955,1564,12774,1389,8731
10/17/10,1400,26375,4474,9052,1565,12710,1392,8705
10/17/10,1500,26225,4379,9069,1556,12618,1392,8707
10/17/10,1600,26214,4368,9052,1558,12644,1388,8715
10/17/10,1700,26460,4449,9022,1573,12730,1389,8838
10/17/10,1800,27100,4506,9054,1598,12830,1401,9064
10/17/10,1900,28666,4641,9188,1615,12992,1430,9440
10/17/10,2000,29922,4960,9938,1735,13955,1504,9900
10/17/10,2100,29231,4911,10168,1737,13950,1486,9648
10/17/10,2200,27790,4654,9990,1656,13327,1438,9117
10/17/10,2300,25967,4368,9625,1566,12753,1378,8395
10/17/10,2400,24004,4121,9029,1477,12120,1297,7645
10/16/10,100,23709,4192,9201,1426,12440,1319,7658
10/16/10,200,22506,4058,8670,1362,12098,1284,7315
10/16/10,300,21856,4013,8300,1320,11851,1221,7177
10/16/10,400,21562,3992,8081,1317,11871,1212,7109
10/16/10,500,21609,4030,7988,1322,11980,1211,7188
10/16/10,600,22200,4141,8018,1367,12331,1250,7432
10/16/10,700,23518,4332,8258,1455,12805,1306,7897
10/16/10,800,24732,4558,8763,1561,13636,1362,8400
10/16/10,900,26242,4723,8976,1626,14075,1388,8869
10/16/10,1000,27401,4851,9333,1677,14225,1431,9129
10/16/10,1100,27746,4830,9586,1697,14067,1462,9174
10/16/10,1200,27746,4801,9780,1667,13767,1482,9073
10/16/10,1300,27431,4715,9832,1651,13527,1466,8907
10/16/10,1400,26950,4572,9790,1623,13245,1439,8700
10/16/10,1500,26405,4466,9680,1594,12953,1442,8507
10/16/10,1600,26183,4365,9600,1573,12938,1425,8419
10/16/10,1700,26302,4407,9561,1570,12976,1408,8440
10/16/10,1800,26582,4455,9533,1564,13013,1405,8542
10/16/10,1900,27948,4571,9592,1566,13135,1437,8858
10/16/10,2000,28974,4798,10179,1650,13793,1506,9291
10/16/10,2100,28399,4752,10369,1645,13760,1483,9187
10/16/10,2200,27454,4610,10181,1586,13417,1459,8797
10/16/10,2300,25991,4404,9865,1511,12881,1380,8381
10/16/10,2400,24359,4107,9313,1411,12262,1279,7918
10/15/10,100,23904,4270,9304,1487,12577,1345,7384
10/15/10,200,22909,4149,8759,1428,12061,1286,7103
10/15/10,300,22365,4114,8404,1396,11965,1270,6968
10/15/10,400,22188,4191,8196,1371,11791,1239,6894
10/15/10,500,22718,4159,8121,1412,12185,1285,7140
10/15/10,600,24539,4471,8274,1504,12777,1360,7796
10/15/10,700,28096,4996,8881,1696,14202,1498,9052
10/15/10,800,30122,5361,10030,1853,15180,1591,9674
10/15/10,900,30550,5319,10611,1876,15265,1615,9688
10/15/10,1000,30862,5278,10845,1901,15259,1628,9648
10/15/10,1100,31083,5285,11014,1923,15311,1655,9683
10/15/10,1200,30973,5272,11167,1931,15132,1663,9657
10/15/10,1300,30758,5180,11234,1925,14917,1658,9556
10/15/10,1400,30551,5131,11262,1914,14819,1672,9539
10/15/10,1500,30120,4995,11291,1880,14565,1665,9423
10/15/10,1600,29820,4968,11204,1827,14330,1644,9381
10/15/10,1700,29853,4950,11054,1789,14163,1633,9327
10/15/10,1800,29950,4939,10918,1760,13971,1606,9347
10/15/10,1900,30956,5110,10772,1753,14070,1630,9590
10/15/10,2000,31395,5315,11205,1815,14583,1642,9866
10/15/10,2100,30612,5240,11315,1815,14657,1653,9630
10/15/10,2200,29385,5046,11008,1751,14437,1585,9235
10/15/10,2300,27460,4822,10614,1657,13843,1493,8762
10/15/10,2400,25471,4486,9941,1540,13095,1421,8161
10/14/10,100,23368,4099,9192,1511,12269,1289,7384
10/14/10,200,22374,3992,8620,1434,11712,1229,7013
10/14/10,300,21844,3936,8278,1388,11502,1221,6920
10/14/10,400,21798,3891,8060,1369,11443,1203,6849
10/14/10,500,22293,4052,8037,1389,11539,1241,7060
10/14/10,600,24266,4369,8211,1495,12394,1294,7721
10/14/10,700,27986,4858,8857,1722,13740,1464,8887
10/14/10,800,30092,5163,10076,1847,14727,1581,9665
10/14/10,900,30577,5190,10701,1803,14718,1604,9759
10/14/10,1000,30949,5255,10943,1891,15007,1658,9748
10/14/10,1100,31469,5318,11142,1925,15118,1674,9910
10/14/10,1200,31721,5325,11384,1946,15081,1701,10040
10/14/10,1300,31802,5272,11432,1968,15080,1684,10015
10/14/10,1400,31781,5223,11438,1962,15031,1676,9958
10/14/10,1500,31489,5149,11509,1955,14873,1643,9802
10/14/10,1600,31462,5059,11431,1902,14590,1674,9720
10/14/10,1700,31744,5049,11344,1880,14510,1666,9697
10/14/10,1800,32195,5105,11221,1849,14400,1635,9708
10/14/10,1900,32909,5244,11173,1838,14510,1653,10015
10/14/10,2000,33073,5537,11698,1924,15411,1712,10396
10/14/10,2100,32140,5461,11835,1932,15448,1685,10088
10/14/10,2200,30404,5263,11532,1849,14980,1618,9499
