DAY,HOUR,PJME,PJMW,COMED,DAYTON,AEP,DUQ,DOM,FE,DEOK
02/01/12,500,24657,4557,8944,1609,13272,1398,8255,6522,2423
02/01/12,600,26766,4913,9208,1721,14095,1470,9020,6910,2598
02/01/12,700,30512,5431,9977,1951,15592,1620,10420,7625,2896
02/01/12,800,32427,5682,11279,2093,16422,1721,10801,8121,3096
02/01/12,900,32206,5635,11918,2067,16287,1700,10548,8105,3047
02/01/12,1000,31969,5549,12082,2050,16086,1702,10226,8094,3021
02/01/12,1100,31756,5592,12114,2047,15985,1731,9995,8177,3001
02/01/12,1200,31382,5530,12057,2018,15811,1753,9741,8127,2967
02/01/12,1300,30844,5458,11919,2003,15612,1751,9476,8029,2943
02/01/12,1400,30613,5381,11741,1990,15456,1734,9355,7962,2932
02/01/12,1500,29799,5340,11690,1945,15321,1710,9315,7861,2905
02/01/12,1600,29623,5262,11557,1883,15110,1715,9265,7761,2899
02/01/12,1700,30129,5277,11524,1906,15224,1713,9285,7789,2885
02/01/12,1800,32303,5578,11768,1958,15635,1740,9977,8040,2944
02/01/12,1900,33428,5885,12617,2087,16431,1823,10532,8535,3122
02/01/12,2000,32954,5952,12684,2094,16435,1798,10402,8507,3124
02/01/12,2100,32226,5824,12539,2075,16302,1761,10084,8485,3077
02/01/12,2200,30573,5636,12262,2008,15956,1688,9571,8176,2982
02/01/12,2300,28222,5306,11755,1904,15160,1616,8808,7716,2778
02/01/12,2400,25927,4980,10923,1782,14260,1500,8037,7295,2592
01/31/12,100,28444,5377,10155,1788,14852,1502,9670,7160,2594
01/31/12,200,27561,5241,9649,1740,14489,1471,9416,6926,2502
01/31/12,300,27172,5165,9333,1695,14468,1446,9391,6803,2463
01/31/12,400,27161,5168,9177,1686,14578,1414,9465,6804,2419
01/31/12,500,27941,5317,9148,1726,14856,1439,9798,6909,2470
01/31/12,600,30323,5647,9380,1847,15789,1518,10665,7364,2671
01/31/12,700,34272,6246,10108,2076,17339,1667,12028,8190,2993
01/31/12,800,35697,6419,11375,2206,18064,1735,12396,8621,3211
01/31/12,900,35120,6336,11778,2164,17619,1775,11765,8607,3172
01/31/12,1000,34318,6091,11821,2140,17123,1779,11084,8520,3123
01/31/12,1100,33672,5995,11793,2107,16627,1789,10632,8441,3090
01/31/12,1200,32908,5782,11792,2076,16171,1777,10231,8361,3093
01/31/12,1300,32072,5634,11787,2058,15901,1696,9943,8243,3046
01/31/12,1400,31498,5478,11727,2030,15621,1703,9763,8200,3046
01/31/12,1500,30948,5324,11751,2007,15433,1663,9481,7987,3012
01/31/12,1600,30770,5309,11674,1977,15112,1716,9436,7893,3031
01/31/12,1700,31250,5285,11686,2015,15179,1728,9590,7927,3055
01/31/12,1800,33563,5618,11962,2097,15700,1794,10226,8140,3150
01/31/12,1900,34778,5974,12531,2165,16537,1855,10941,8521,3269
01/31/12,2000,34365,5943,12407,2152,16648,1838,10908,8521,3243
01/31/12,2100,33531,5937,12194,2101,16417,1802,10603,8346,3209
01/31/12,2200,31960,5687,11843,2018,16007,1726,10056,8024,3083
01/31/12,2300,29484,5244,11323,1901,15204,1623,9274,7510,2861
01/31/12,2400,27038,4940,10515,1761,14269,1502,8572,7064,2639
01/30/12,100,27448,5470,10430,1900,15554,1512,9716,7314,2854
01/30/12,200,26834,5404,10059,1871,15480,1479,9578,7130,2835
01/30/12,300,26756,5427,9865,1874,15587,1492,9597,7135,2816
01/30/12,400,27045,5442,9752,1893,15762,1496,9834,7147,2839
01/30/12,500,28106,5685,9770,1943,16235,1511,10434,7355,2898
01/30/12,600,30648,6104,10084,2074,17212,1591,11519,7844,3090
01/30/12,700,34753,6784,10863,2294,18828,1750,12957,8679,3418
01/30/12,800,36655,7058,12167,2432,19690,1842,13559,9297,3589
01/30/12,900,36178,6880,12845,2416,19488,1857,13101,9295,3550
01/30/12,1000,35640,6721,13019,2403,19044,1850,12336,9314,3519
01/30/12,1100,35295,6515,12996,2392,18836,1866,11758,9296,3489
01/30/12,1200,34773,6456,12936,2327,18299,1871,11357,9177,3377
01/30/12,1300,34189,6290,12744,2279,17733,1856,10970,9101,3315
01/30/12,1400,33642,6242,12516,2234,17191,1848,10649,9033,3209
01/30/12,1500,33156,6056,12295,2192,16740,1835,10390,8909,3128
01/30/12,1600,33081,6047,11988,2148,16373,1807,10225,8829,3073
01/30/12,1700,34019,6073,11862,2134,16404,1818,10449,8828,3047
01/30/12,1800,36961,6481,12009,2169,16871,1905,11437,9022,3118
01/30/12,1900,38226,6747,12834,2302,17760,1921,12171,9313,3340
01/30/12,2000,37866,6757,12920,2287,17858,1891,12200,9164,3337
01/30/12,2100,36955,6589,12701,2250,17790,1844,12061,9023,3301
01/30/12,2200,35149,6374,12381,2151,17333,1769,11607,8573,3163
01/30/12,2300,32542,5949,11834,2010,16468,1651,10858,8016,2957
01/30/12,2400,30054,5584,10923,1882,15513,1569,10120,7552,2728
01/29/12,100,27078,5224,10382,1812,15402,1474,9143,6999,2804
01/29/12,200,26280,5175,9925,1754,15173,1428,9076,6756,2730
01/29/12,300,25910,5105,9666,1733,15140,1407,9024,6646,2680
01/29/12,400,25916,5165,9413,1723,15223,1400,9224,6523,2668
01/29/12,500,26221,5183,9391,1732,15269,1397,9560,6574,2698
01/29/12,600,26992,5357,9377,1757,15646,1421,9966,6739,2748
01/29/12,700,28210,5506,9522,1833,16046,1452,10625,6856,2808
01/29/12,800,29064,5743,9828,1896,16691,1483,11214,7063,2928
01/29/12,900,29962,5893,9977,1942,17097,1506,11509,7213,3004
01/29/12,1000,30231,5872,10254,1986,16860,1539,11188,7372,3065
01/29/12,1100,30193,5861,10534,1982,16526,1546,10728,7392,3084
01/29/12,1200,30052,5798,10606,1967,16099,1557,10420,7407,3053
01/29/12,1300,30004,5667,10652,1952,15813,1578,10208,7394,2974
01/29/12,1400,29691,5569,10561,1948,15473,1573,9882,7455,2922
01/29/12,1500,29165,5426,10435,1965,15312,1572,9570,7493,2927
01/29/12,1600,29210,5463,10338,1974,15416,1561,9488,7674,2972
01/29/12,1700,30232,5586,10386,1978,15724,1587,9811,7810,3020
01/29/12,1800,33091,6048,10787,2065,16356,1722,10792,8222,3125
01/29/12,1900,34768,6355,11904,2214,17348,1765,11637,8611,3370
01/29/12,2000,34737,6384,12157,2227,17574,1755,11792,8605,3416
01/29/12,2100,34156,6274,12125,2184,17434,1757,11719,8552,3367
01/29/12,2200,32815,6192,11942,2123,16930,1740,11280,8278,3280
01/29/12,2300,30810,5871,11594,2033,16437,1660,10695,7952,3119
01/29/12,2400,28884,5604,11020,1955,15847,1579,10121,7582,2958
01/28/12,100,26950,5222,10522,1827,15061,1528,8660,7098,2790
01/28/12,200,26035,5061,9983,1752,14804,1481,8556,6903,2677
01/28/12,300,25642,5079,9702,1719,14597,1451,8580,6749,2604
01/28/12,400,25581,5055,9478,1700,14681,1437,8772,6671,2577
01/28/12,500,25962,5068,9413,1708,14885,1456,9089,6731,2594
01/28/12,600,26875,5185,9482,1765,15220,1475,9644,6858,2674
01/28/12,700,28428,5430,9824,1866,15703,1513,10363,7167,2779
01/28/12,800,29726,5687,10406,1977,16446,1569,11016,7538,2926
01/28/12,900,30991,5912,10653,2050,16794,1624,11330,7759,3045
01/28/12,1000,31262,5920,10931,2132,17018,1642,10955,8034,3178
01/28/12,1100,30781,5926,11085,2185,16982,1656,10576,8187,3231
01/28/12,1200,30262,5791,11205,2167,16758,1653,10167,8217,3162
01/28/12,1300,29682,5709,11163,2097,16570,1670,9792,8163,3094
01/28/12,1400,29061,5647,11081,2036,16225,1674,9378,8016,2997
01/28/12,1500,28608,5480,10842,1983,15793,1647,9052,7906,2920
01/28/12,1600,28549,5430,10701,1957,15610,1622,8977,7700,2901
01/28/12,1700,29363,5492,10657,1965,15660,1600,9165,7765,2897
01/28/12,1800,31778,5787,11006,2027,16265,1671,9945,8094,3020
01/28/12,1900,32806,6117,11938,2174,17184,1754,10559,8561,3280
01/28/12,2000,32499,6139,12103,2166,17311,1732,10500,8459,3274
01/28/12,2100,32022,6043,11969,2135,17211,1729,10374,8327,3257
01/28/12,2200,31223,5974,11746,2087,16980,1686,10184,8083,3177
01/28/12,2300,29877,5686,11432,2004,16411,1623,9826,7716,3047
01/28/12,2400,28359,5465,10903,1902,15858,1541,9429,7300,2924
01/27/12,100,26793,5058,10551,1827,13892,1464,8002,7143,2680
01/27/12,200,25832,4866,10086,1781,13570,1427,7633,6916,2603
01/27/12,300,25298,4828,9775,1753,13275,1402,7478,6709,2605
01/27/12,400,25131,4842,9595,1760,13191,1395,7411,6738,2605
01/27/12,500,25626,4860,9560,1810,13463,1411,7558,6879,2675
01/27/12,600,27459,5093,9812,1947,14273,1489,8216,7301,2893
01/27/12,700,30869,5588,10471,2178,15890,1596,9428,8147,3246
01/27/12,800,32977,5934,11731,2316,16833,1706,10045,8715,3442
01/27/12,900,33101,5932,12148,2336,16979,1734,10036,8815,3432
01/27/12,1000,33336,5925,12186,2346,17070,1778,10017,8818,3465
01/27/12,1100,33420,5971,12172,2366,17225,1819,10028,8953,3477
01/27/12,1200,33292,5902,12160,2372,17240,1842,9959,8961,3479
01/27/12,1300,32787,5937,12049,2352,17168,1824,9787,8937,3476
01/27/12,1400,32308,5920,11907,2319,17078,1838,9625,8975,3461
01/27/12,1500,31805,5819,11849,2265,16748,1834,9449,8811,3406
01/27/12,1600,31548,5851,11658,2210,16507,1832,9311,8661,3378
01/27/12,1700,32136,5920,11621,2198,16517,1879,9409,8590,3394
01/27/12,1800,34162,6169,12004,2216,16911,1907,10064,8668,3430
01/27/12,1900,34913,6377,12716,2303,17384,1903,10544,8943,3510
01/27/12,2000,34293,6285,12666,2283,17335,1857,10395,8788,3437
01/27/12,2100,33444,6197,12411,2238,17227,1822,10203,8636,3364
01/27/12,2200,32263,6029,12138,2177,16980,1775,9898,8379,3278
01/27/12,2300,30504,5728,11798,2060,16316,1687,9447,7964,3101
01/27/12,2400,28516,5432,11125,1936,15520,1619,9009,7472,2927
01/26/12,100,27674,5194,10694,1943,14959,1523,9264,7404,2872
01/26/12,200,26767,5161,10187,1894,14606,1472,9062,7220,2784
01/26/12,300,26393,5085,9897,1851,14454,1471,9029,7097,2741
01/26/12,400,26425,5117,9703,1842,14489,1469,9074,7055,2717
01/26/12,500,27169,5195,9698,1873,14744,1481,9501,7179,2781
01/26/12,600,29457,5444,9932,1998,15598,1588,10344,7622,2949
01/26/12,700,33129,6091,10636,2207,17074,1730,11685,8365,3304
01/26/12,800,35140,6447,11906,2365,17975,1843,12132,8881,3487
01/26/12,900,35060,6407,12512,2368,17949,1892,11642,8917,3480
01/26/12,1000,35071,6400,12597,2368,17831,1902,11162,8988,3452
01/26/12,1100,35119,6379,12692,2370,17747,1909,10817,9099,3462
01/26/12,1200,34947,6360,12787,2350,17520,1886,10430,9084,3417
01/26/12,1300,34693,6338,12730,2340,17270,1891,10134,9047,3419
01/26/12,1400,34519,6249,12638,2316,17113,1880,9973,9052,3403
01/26/12,1500,34346,6157,12580,2277,16877,1869,9867,8951,3309
01/26/12,1600,34567,6133,12466,2237,16787,1857,9862,8845,3255
01/26/12,1700,35584,6258,12475,2230,16845,1890,10090,8825,3278
01/26/12,1800,37465,6565,12796,2283,17332,1942,10790,9081,3373
01/26/12,1900,37435,6574,13337,2318,17556,1925,11139,9171,3437
01/26/12,2000,36699,6520,13299,2298,17514,1879,10966,9031,3395
01/26/12,2100,35644,6380,13044,2250,17149,1816,10730,8823,3359
01/26/12,2200,33784,6118,12668,2162,16563,1743,10101,8539,3243
01/26/12,2300,31211,5729,12160,2039,15703,1627,9295,8065,2996
01/26/12,2400,28672,5279,11346,1908,14580,1531,8563,7514,2798
01/25/12,100,27428,5346,10894,1979,15566,1552,9026,7468,2940
01/25/12,200,26661,5264,10410,1931,15334,1502,9027,7288,2842
01/25/12,300,26368,5248,10174,1903,15067,1510,9028,7224,2819
01/25/12,400,26529,5275,10023,1905,15201,1488,9252,7223,2843
01/25/12,500,27415,5416,10019,1949,15500,1526,9755,7364,2913
01/25/12,600,29794,5756,10300,2097,16538,1622,10841,7702,3151
01/25/12,700,33641,6338,11026,2326,17982,1778,12460,8525,3456
01/25/12,800,35673,6713,12274,2467,18822,1839,12978,9075,3643
01/25/12,900,35415,6570,12819,2446,18665,1867,12485,9066,3552
01/25/12,1000,34885,6425,12850,2467,18281,1872,11690,8999,3514
01/25/12,1100,34240,6264,12831,2443,17977,1909,11249,9066,3515
01/25/12,1200,33562,6172,12845,2389,17479,1911,10856,9036,3466
01/25/12,1300,32814,5999,12840,2358,17265,1902,10495,8966,3447
01/25/12,1400,32379,5851,12781,2356,16784,1884,10302,8988,3447
01/25/12,1500,32057,5802,12811,2343,16493,1861,10098,8878,3427
01/25/12,1600,32112,5765,12716,2304,16416,1851,9981,8873,3470
01/25/12,1700,33225,5969,12720,2329,16678,1882,10292,8933,3502
01/25/12,1800,36186,6345,13064,2415,17316,1944,11272,9251,3611
01/25/12,1900,37084,6493,13611,2491,17846,1975,11927,9377,3722
01/25/12,2000,36711,6531,13486,2449,17812,1950,11892,9221,3664
01/25/12,2100,35960,6494,13299,2408,17749,1914,11687,9085,3622
01/25/12,2200,34244,6192,12970,2327,17386,1855,11180,8806,3493
01/25/12,2300,31800,5905,12397,2176,16574,1740,10403,8288,3248
01/25/12,2400,29334,5521,11501,2054,15550,1604,9722,7737,3031
01/24/12,100,27217,5146,10977,1872,14384,1430,8962,7274,2708
01/24/12,200,26272,5081,10479,1822,14189,1395,8634,7063,2634
01/24/12,300,25785,4976,10181,1795,13988,1386,8502,7029,2611
01/24/12,400,25668,5068,10012,1783,14127,1399,8521,6993,2605
01/24/12,500,26452,5144,9990,1830,14498,1433,8829,7156,2682
01/24/12,600,28662,5563,10269,1965,15464,1502,9600,7527,2883
01/24/12,700,32492,6090,11093,2205,16974,1661,10998,8347,3247
01/24/12,800,34500,6434,12370,2376,17978,1756,11480,8920,3452
01/24/12,900,34185,6259,12941,2378,17922,1759,11151,8948,3425
01/24/12,1000,33617,6137,12918,2366,17590,1798,10776,9024,3418
01/24/12,1100,33037,6036,12860,2384,17443,1816,10452,9153,3453
01/24/12,1200,32408,5976,12778,2375,17280,1848,10253,9420,3469
01/24/12,1300,32284,5955,12642,2375,16980,1849,9972,9280,3475
01/24/12,1400,32036,5934,12510,2362,16806,1874,9815,9285,3449
01/24/12,1500,31723,5837,12430,2348,16613,1844,9627,9190,3431
01/24/12,1600,31783,5797,12273,2339,16573,1864,9511,9128,3438
01/24/12,1700,32681,5772,12225,2353,16701,1905,9732,9203,3486
01/24/12,1800,35180,6176,12583,2426,17297,1963,10556,9381,3622
01/24/12,1900,36082,6477,13472,2486,18058,1991,11204,9579,3699
01/24/12,2000,35877,6520,13451,2466,18145,1946,11205,9417,3681
01/24/12,2100,35232,6465,13266,2419,18013,1904,11084,9273,3621
01/24/12,2200,33622,6219,12999,2320,17683,1851,10604,8920,3478
01/24/12,2300,31352,5864,12489,2189,16876,1751,9928,8379,3257
01/24/12,2400,29043,5610,11641,2067,16143,1654,9306,7868,3072
01/23/12,100,29809,5529,10192,1751,14812,1509,10787,6887,2610
01/23/12,200,28838,5475,9742,1686,14613,1465,10514,6746,2493
01/23/12,300,28563,5443,9466,1653,14407,1441,10424,6687,2435
01/23/12,400,28525,5487,9293,1650,14383,1429,10560,6678,2440
01/23/12,500,29305,5600,9313,1686,14542,1475,10908,6881,2499
01/23/12,600,31404,5938,9565,1815,15368,1554,11766,7227,2684
01/23/12,700,34941,6405,10308,2041,16777,1682,12990,8068,2998
01/23/12,800,37090,6731,11570,2181,17657,1803,13573,8656,3209
01/23/12,900,37282,6762,12327,2152,17555,1845,13373,8654,3168
01/23/12,1000,37486,6726,12447,2143,17393,1838,13263,8598,3158
01/23/12,1100,37504,6710,12642,2142,17365,1867,13085,8642,3179
01/23/12,1200,37331,6601,12847,2148,17132,1848,12863,8556,3179
01/23/12,1300,36974,6514,12929,2152,17012,1797,12655,8541,3155
01/23/12,1400,36711,6345,12989,2154,16796,1768,12476,8565,3156
01/23/12,1500,36466,6199,13049,2148,16531,1759,12273,8452,3178
01/23/12,1600,36526,6112,13054,2161,16304,1742,12151,8295,3202
01/23/12,1700,37293,6216,13172,2216,16556,1752,12338,8386,3234
01/23/12,1800,39076,6426,13582,2291,17122,1793,12964,8794,3348
01/23/12,1900,38800,6644,14074,2367,17647,1813,13008,8954,3463
01/23/12,2000,37906,6506,13851,2356,17664,1809,12655,8843,3473
01/23/12,2100,36586,6414,13571,2324,17497,1757,12162,8779,3415
01/23/12,2200,34475,6119,13240,2232,17026,1691,11427,8501,3284
01/23/12,2300,31676,5747,12666,2088,16044,1568,10427,7989,3054
01/23/12,2400,29152,5387,11787,1964,15227,1519,9534,7600,2854
01/22/12,100,31024,5666,11098,1911,15820,1568,11152,7280,3031
01/22/12,200,30182,5548,10670,1860,15576,1538,10946,7154,2952
01/22/12,300,29786,5535,10396,1844,15426,1514,10866,7038,2920
01/22/12,400,29666,5552,10262,1817,15388,1500,10908,6974,2891
01/22/12,500,29921,5639,10107,1829,15387,1510,11005,7034,2887
01/22/12,600,30646,5679,10166,1847,15555,1544,11246,7128,2931
01/22/12,700,31757,5912,10246,1901,15907,1582,11602,7292,2983
01/22/12,800,32940,6074,10522,1979,16479,1588,12213,7498,3084
01/22/12,900,34232,6307,10604,2026,16923,1623,12767,7642,3163
01/22/12,1000,35308,6480,10837,2083,17209,1639,13119,7773,3244
01/22/12,1100,35737,6440,11095,2108,17065,1643,13218,7789,3282
01/22/12,1200,35757,6347,11242,2105,16870,1640,13112,7766,3340
01/22/12,1300,35615,6250,11302,2099,16618,1646,13099,7719,3357
01/22/12,1400,35408,6184,11318,2085,16323,1619,13005,7581,3322
01/22/12,1500,35227,6087,11248,2055,16150,1610,12908,7513,3285
01/22/12,1600,35271,6096,11270,2052,16048,1627,12937,7466,3264
01/22/12,1700,36211,6189,11343,2080,16162,1619,13142,7592,3285
01/22/12,1800,38233,6567,11707,2162,16986,1704,13758,8015,3399
01/22/12,1900,38685,6683,12403,2236,17423,1799,13868,8500,3483
01/22/12,2000,38116,6675,12429,2191,17399,1779,13617,8405,3405
01/22/12,2100,37309,6610,12202,2131,17138,1766,13338,8248,3321
01/22/12,2200,35761,6385,11930,2046,16665,1746,12774,7985,3145
01/22/12,2300,33643,6055,11479,1930,16045,1675,12005,7655,2942
01/22/12,2400,31536,5783,10872,1845,15415,1576,11296,7249,2743
01/21/12,100,30884,5968,11578,2068,16142,1641,10830,7740,3086
01/21/12,200,30036,5877,11009,2005,15770,1594,10617,7438,3003
01/21/12,300,29684,5764,10693,1948,15545,1563,10457,7320,2947
01/21/12,400,29604,5739,10480,1924,15395,1550,10373,7300,2937
01/21/12,500,29871,5792,10418,1940,15408,1562,10451,7322,2955
01/21/12,600,30603,5907,10491,2004,15681,1568,10676,7487,3027
01/21/12,700,31775,5985,10746,2089,16217,1611,11084,7734,3130
01/21/12,800,33086,6222,11191,2212,16902,1652,11628,8101,3279
01/21/12,900,34551,6363,11471,2266,17333,1688,12084,8245,3415
01/21/12,1000,36127,6650,11785,2342,17723,1743,12497,8482,3549
01/21/12,1100,37037,6835,11993,2394,18012,1785,12677,8613,3656
01/21/12,1200,37343,6839,12161,2408,17960,1797,12626,8593,3683
01/21/12,1300,37217,6746,12091,2371,17717,1809,12457,8449,3700
01/21/12,1400,36669,6630,11964,2325,17504,1787,12197,8345,3629
01/21/12,1500,36163,6478,11728,2274,17306,1754,12015,8191,3624
01/21/12,1600,35974,6454,11558,2241,17189,1747,11970,8095,3583
01/21/12,1700,36616,6492,11524,2259,17332,1755,12285,8133,3590
01/21/12,1800,38804,6767,11813,2314,17820,1829,12970,8497,3664
01/21/12,1900,38985,6865,12698,2390,18281,1892,13213,8834,3758
01/21/12,2000,38183,6716,12764,2351,18116,1878,13056,8636,3700
01/21/12,2100,37255,6575,12638,2291,17893,1854,12879,8448,3614
01/21/12,2200,35970,6406,12391,2219,17455,1819,12610,8324,3514
01/21/12,2300,34275,6143,12132,2123,17057,1724,12077,8024,3372
01/21/12,2400,32411,5921,11657,2015,16362,1623,11599,7672,3197
01/20/12,100,29618,5900,12316,2194,17009,1665,10265,8136,3145
01/20/12,200,28770,5779,11848,2170,16880,1646,10021,7955,3121
01/20/12,300,28403,5830,11541,2153,16620,1634,10024,7857,3132
01/20/12,400,28489,5805,11355,2163,16743,1633,10226,7906,3162
01/20/12,500,29386,5995,11321,2225,17122,1658,10699,8056,3253
01/20/12,600,31821,6438,11572,2359,17894,1752,11566,8461,3466
01/20/12,700,35806,7001,12183,2567,19213,1887,13006,9190,3801
01/20/12,800,37944,7358,13348,2710,20121,1964,13495,9773,3990
01/20/12,900,37670,7359,13978,2680,20030,2010,13155,9842,3947
01/20/12,1000,37372,7312,13997,2672,19878,2031,12855,9748,3987
01/20/12,1100,37210,7242,13981,2669,19609,2013,12658,9664,3951
01/20/12,1200,36668,7096,14092,2622,19225,1976,12370,9497,3900
01/20/12,1300,36020,6941,14083,2580,18886,1952,12181,9387,3854
01/20/12,1400,35687,6816,14064,2548,18564,1973,11938,9374,3774
01/20/12,1500,35551,6744,13977,2516,18244,1960,11690,9324,3736
01/20/12,1600,35785,6733,13812,2489,18119,1956,11824,9166,3713
01/20/12,1700,36893,6828,13660,2505,18245,1968,12212,9185,3702
01/20/12,1800,39487,7106,13948,2563,18827,2004,13116,9490,3793
01/20/12,1900,39570,7236,14536,2598,19155,2010,13194,9674,3843
01/20/12,2000,38788,7154,14429,2549,18976,1974,12986,9470,3774
01/20/12,2100,37843,7044,14093,2482,18766,1944,12759,9345,3674
01/20/12,2200,36405,6820,13664,2403,18439,1895,12348,9063,3568
01/20/12,2300,34409,6498,13160,2286,17743,1808,11789,8606,3385
01/20/12,2400,32366,6215,12327,2161,16815,1717,11275,8112,3208
01/19/12,100,31085,6274,11487,2096,17434,1633,11021,7971,3087
01/19/12,200,30513,6244,10963,2028,17266,1596,10999,7797,3038
01/19/12,300,30442,6178,10617,1999,17167,1580,11139,7623,2999
01/19/12,400,30747,6221,10406,2001,17315,1579,11419,7671,3005
01/19/12,500,31883,6449,10382,2039,17660,1608,11999,7798,3076
01/19/12,600,34451,6878,10652,2175,18602,1675,13053,8219,3255
01/19/12,700,38551,7445,11383,2386,20222,1832,14643,9018,3577
01/19/12,800,40385,7761,12631,2529,21081,1888,15214,9569,3747
01/19/12,900,39682,7523,13353,2504,20856,1887,14528,9549,3700
01/19/12,1000,38471,7208,13539,2494,20253,1927,13533,9648,3693
01/19/12,1100,37564,7079,13698,2507,19792,1958,12936,9657,3686
01/19/12,1200,36633,6921,13788,2490,19276,1957,12288,9646,3645
01/19/12,1300,35922,6780,13717,2478,18988,1962,11777,9559,3557
01/19/12,1400,35601,6781,13589,2442,18690,1960,11414,9539,3448
