DAY,HOUR,PJME,PJMW,COMED,DAYTON,AEP,DUQ,DOM,FE
05/27/11,1700,44510,6035,10891,1763,15448,1799,14845
05/27/11,1800,44040,5903,10695,1728,15275,1778,14566
05/27/11,1900,42223,5766,10562,1685,14892,1757,13673
05/27/11,2000,40454,5652,10341,1655,14674,1705,12755
05/27/11,2100,39500,5537,10410,1683,14604,1714,12254
05/27/11,2200,38064,5506,10681,1699,14889,1712,11741
05/27/11,2300,35157,5079,10504,1613,14085,1618,10796
05/27/11,2400,31987,4674,9857,1479,13194,1503,9807
05/26/11,100,27995,4822,9527,1626,13781,1562,9714
05/26/11,200,26304,4529,8961,1504,13057,1463,9034
05/26/11,300,25303,4338,8626,1439,12570,1417,8674
05/26/11,400,24789,4233,8454,1428,12339,1375,8470
05/26/11,500,25018,4247,8426,1432,12459,1392,8547
05/26/11,600,26533,4550,8619,1539,13090,1451,9118
05/26/11,700,29560,4977,9194,1725,14193,1572,10150
05/26/11,800,32670,5365,10115,1898,15047,1704,11173
05/26/11,900,34747,5634,10958,1973,15520,1773,11965
05/26/11,1000,36740,5811,11405,2034,16040,1868,12762
05/26/11,1100,38823,6150,11597,2075,16678,1939,13566
05/26/11,1200,40635,6347,11778,2087,17082,2017,14361
05/26/11,1300,41961,6570,11778,2103,17428,2060,14965
05/26/11,1400,43238,6813,11737,2096,17646,2098,15514
05/26/11,1500,44452,6872,11710,2123,17579,2159,15964
05/26/11,1600,45342,6968,11534,2057,17505,2171,16256
05/26/11,1700,46026,6859,11410,1994,17433,2144,16432
05/26/11,1800,45812,6694,11352,1993,17016,2097,16298
05/26/11,1900,44390,6437,11228,1975,16692,2029,15800
05/26/11,2000,42778,6127,11064,1952,16308,1969,15148
05/26/11,2100,42106,6055,11126,1920,16295,1937,14911
05/26/11,2200,40172,5969,11381,1967,16222,1923,14375
05/26/11,2300,36487,5459,11276,1838,15236,1790,12970
05/26/11,2400,32643,4912,10490,1666,14036,1672,11521
05/25/11,100,27492,4576,9318,1654,13396,1520,8904
05/25/11,200,25877,4325,8752,1559,12701,1473,8308
05/25/11,300,24858,4193,8408,1487,12349,1410,7927
05/25/11,400,24216,4154,8201,1461,12110,1361,7739
05/25/11,500,24472,4188,8152,1482,12227,1370,7817
05/25/11,600,25917,4439,8321,1597,12920,1475,8304
05/25/11,700,28905,4805,8822,1773,14032,1553,9231
05/25/11,800,31904,5143,9794,1937,14860,1660,10186
05/25/11,900,33697,5312,10998,2044,15385,1754,10810
05/25/11,1000,35270,5559,11648,2129,15827,1818,11492
05/25/11,1100,36659,5753,11931,2179,16418,1877,12069
05/25/11,1200,37844,5852,12003,2232,16934,1949,12747
05/25/11,1300,38716,6053,11980,2306,17250,2038,13320
05/25/11,1400,39582,6255,11997,2393,17863,2053,13813
05/25/11,1500,40191,6485,12128,2451,18296,2117,14365
05/25/11,1600,40854,6664,12089,2454,18469,2141,14826
05/25/11,1700,41280,6767,12041,2477,18470,2128,15127
05/25/11,1800,41091,6775,11946,2471,18413,2128,15257
05/25/11,1900,39992,6689,11678,2420,18262,2103,14933
05/25/11,2000,38676,6571,11288,2237,17962,2044,14339
05/25/11,2100,38545,6528,11277,2156,17664,2021,14024
05/25/11,2200,37500,6390,11541,2081,17398,2034,13515
05/25/11,2300,34196,5924,11182,1934,16280,1875,12200
05/25/11,2400,30755,5308,10371,1752,14860,1685,10788
05/24/11,100,25954,4494,10556,1558,13289,1487,9365
05/24/11,200,24715,4336,9790,1469,12689,1414,8723
05/24/11,300,23969,4121,9285,1427,12333,1386,8373
05/24/11,400,23625,4020,8923,1392,12050,1342,8188
05/24/11,500,24015,4129,8774,1418,12150,1371,8289
05/24/11,600,25770,4353,8860,1529,12766,1446,8885
05/24/11,700,28898,4828,9183,1720,13869,1552,9912
05/24/11,800,31556,5151,10068,1895,14739,1682,10891
05/24/11,900,33068,5275,11063,1972,15253,1749,11422
05/24/11,1000,34217,5380,11564,2045,15673,1791,12012
05/24/11,1100,35313,5574,11867,2096,16135,1845,12776
05/24/11,1200,36367,5709,12079,2106,16372,1872,13604
05/24/11,1300,37157,5823,12167,2141,16595,1910,14247
